NAME,URL,Job,Person,Year
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,J. de Bussière,1927
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,Victor N. Siègel,1927
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Président,Victor N. Siègel,1933
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,Charles Martin(1),1933
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,H. Brard,1933
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,H. Duboc,1933
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,M. Perrodon,1933
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,A. Delacour,1940
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,Charles Martin(1),1940
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,H. Duboc,1940
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,M. Poinet,1940
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,Victor N. Siègel,1940
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Vice-Président,Charles Martin(1),1945
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,Albert Gallay,1945
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,S. Combemale,1945
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Vice-Président,Charles Martin(1),1948
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,Albert Gallay,1948
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,J. Comibemalle,1948
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Commissaire des comptes,A. Delacour,1948
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Président,V. Siégel,1953
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Vice-Président,Charles Martin(1),1953
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,P. Ravault,1953
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,R. Hadrot,1953
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,R. Lacarrière,1953
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Administrateur,Raymond Rivière,1953
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Commissaire des comptes,M. Poinet,1953
Anciens Etablissements Siegel et Stockman Réunis,https://dfih.fr/issuers/4334,Commissaire des comptes,R. Dolle,1953
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Castelbalognesi,1912
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Dacosta,1912
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Hamburger,1912
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Loehr,1912
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Mosevius,1912
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Stephanos 'Etienne' Eustace Eugénidis,1912
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Valaority,1912
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Athanasaki,1917
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Castelbolognesi,1917
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Daniel Fauconnier,1917
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,J. Valaority,1917
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Jules Rostand,1917
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Negroponte,1917
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Streit,1917
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Daniel Fauconnier,1923
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,G. Streït,1923
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Camara,1927
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,E. Delta,1927
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Eutaxias,1927
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Fernand Jean Baptiste Serpieri,1927
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Georges-Michel Zarifi,1927
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,J. Athanassaki,1927
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,N. Calogeropoulos,1927
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Skousès,1927
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur Délégué,C. Agopitos,1933
Banque d'Orient,https://dfih.fr/issuers/1247,Président,J. Athanassaki,1933
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,A. Romanos,1933
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,G. Streït,1933
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,Georges-Michel Zarifi,1933
Banque d'Orient,https://dfih.fr/issuers/1247,Administrateur,J. Drossopoulos,1933
Banque de Tunisie,https://dfih.fr/issuers/2881,Président,Charles Géry,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Vice-Président,Eugène Rodriguez Pereire,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Albert Rey,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Dubos,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Em. Cesana,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,général Baccouch,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Jules Forti,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Léonce Bernard Bloch,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,M. Pisani,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Octave Danican-Philidor,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Octave Noel,1888
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Cambiaggio,1893
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Charles Géry,1893
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Octave Noel,1893
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Salomon Halfon,1893
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur Délégué,Jules Forti,1898
Banque de Tunisie,https://dfih.fr/issuers/2881,Président,Eugène Rodriguez Pereire,1898
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Henry Wiener,1898
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Maurice Hachette,1898
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Salomon Halfon,1898
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur Délégué,Wladimir Archawski,1940
Banque de Tunisie,https://dfih.fr/issuers/2881,Président,Georges Despret,1940
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,A. Jaudel,1940
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Angelo Donati,1940
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Henri Jules Eugene Isaac Halphen,1940
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Mathieu Angelini,1940
Banque de Tunisie,https://dfih.fr/issuers/2881,Commissaire des comptes,Daniel Astruc,1940
Banque de Tunisie,https://dfih.fr/issuers/2881,Commissaire des comptes,Louis J. Rigal,1940
Banque de Tunisie,https://dfih.fr/issuers/2881,Commissaire des comptes,A. Aubet,1945
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Albert Nataf,1948
Banque de Tunisie,https://dfih.fr/issuers/2881,Commissaire des comptes,H. Grandam,1948
Banque de Tunisie,https://dfih.fr/issuers/2881,Président,Charles Valentin Dangelzer,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Vice-Président,Albert Nataf,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Vice-Président,Jean Wenger-Valentin,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Président honoraire,Georges Despret,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,comte Henri de Sieyes,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Henri de Tournemire,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Maxime Crété,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Mohamed Ben Otman,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Mohamed Hadjoudj,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Philippe du Boys,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Administrateur,Tahar Ben Ammar,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Commissaire des comptes,Michel Decazes,1953
Banque de Tunisie,https://dfih.fr/issuers/2881,Commissaire des comptes,Roger Jounot,1953
Banque Franco-Tunisienne de Prêts mobiliers et Monts-de-Piété de Tunisie,https://dfih.fr/issuers/10029,Administrateur,Alphonse Leprou,1912
Banque Franco-Tunisienne de Prêts mobiliers et Monts-de-Piété de Tunisie,https://dfih.fr/issuers/10029,Administrateur,Gaston Rivière,1912
Banque Franco-Tunisienne de Prêts mobiliers et Monts-de-Piété de Tunisie,https://dfih.fr/issuers/10029,Administrateur,Gustave Homberger,1912
Banque Franco-Tunisienne de Prêts mobiliers et Monts-de-Piété de Tunisie,https://dfih.fr/issuers/10029,Administrateur,Léon Rigal,1912
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Donat Agache,1927
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,E. Lallemand,1927
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Emile Moreau,1927
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Jean Baptiste Marie Paul Boyer,1927
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Théodore A. Rodocanachi,1927
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Président,Jean Baptiste Marie Paul Boyer,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,Paul Ernest Picard,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,A. Lallier du Coudray,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Albert Galicier,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,E. Motte,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Elisée Sabatier,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,F. Bénard,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Honoré Navarre,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,L. Férasson,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,M. Moatti,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Manaut,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Michaux,1933
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Président,Paul Boyer,1940
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur Directeur General,L. Férasson,1940
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Baronne,Honoré Navarre,1940
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Albert Galicier,1940
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Elisée Sabatier,1940
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Frédéric Manaut,1940
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Paul Ernest Picard,1940
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Suppléant,C. Moyse,1940
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,Louis Escallier,1945
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire des comptes,P. Vanuxem,1945
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire des comptes,R. Ponroy,1945
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Suppléant,V. Pisani,1945
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,Louis Escallier,1945
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire des comptes,P. Vanuxem,1945
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire des comptes,R. Ponroy,1945
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Suppléant,V. Pisani,1945
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Président,L. Férasson,1948
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,Jacques Brunet,1948
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,A. Lallier du Coudray,1948
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire des comptes,G. Delamotte,1948
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,M. Flouret,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Directeur Général,Lucien Guérin,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Président directeur général,Pierre de Roux,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Alfred Pose,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,André Bahuet,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Charles Farnier,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Laurent Schiaffino,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Louis Galicier,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Lucien Baizeau,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Lucien Bénard,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Mustapha Tamzali,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Paul de Thomasson,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Raymond Meynial,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Directeur Général Honoraire,L. Férasson,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire des comptes,Henri Cuvinot,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire des comptes,Moyse,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,M. Flouret,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Directeur Général,Lucien Guérin,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Président directeur général,Pierre de Roux,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Alfred Pose,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,André Bahuet,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Charles Farnier,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Laurent Schiaffino,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Louis Galicier,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Lucien Baizeau,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Lucien Bénard,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Mustapha Tamzali,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Paul de Thomasson,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Administrateur,Raymond Meynial,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Directeur Général Honoraire,L. Férasson,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire des comptes,Henri Cuvinot,1953
Banque Industrielle de Financement et de Crédit,https://dfih.fr/issuers/3583,Commissaire des comptes,Moyse,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Donat Agache,1927
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,E. Lallemand,1927
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Emile Moreau,1927
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Jean Baptiste Marie Paul Boyer,1927
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Théodore A. Rodocanachi,1927
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Président,Jean Baptiste Marie Paul Boyer,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,Paul Ernest Picard,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,A. Lallier du Coudray,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Albert Galicier,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,E. Motte,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Elisée Sabatier,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,F. Bénard,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Honoré Navarre,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,L. Férasson,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,M. Moatti,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Manaut,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Michaux,1933
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Président,Paul Boyer,1940
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur Directeur General,L. Férasson,1940
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Baronne,Honoré Navarre,1940
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Albert Galicier,1940
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Elisée Sabatier,1940
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Frédéric Manaut,1940
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Paul Ernest Picard,1940
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Suppléant,C. Moyse,1940
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,Louis Escallier,1945
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire des comptes,P. Vanuxem,1945
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire des comptes,R. Ponroy,1945
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Suppléant,V. Pisani,1945
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,Louis Escallier,1945
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire des comptes,P. Vanuxem,1945
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire des comptes,R. Ponroy,1945
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Suppléant,V. Pisani,1945
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Président,L. Férasson,1948
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,Jacques Brunet,1948
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,A. Lallier du Coudray,1948
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire des comptes,G. Delamotte,1948
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,M. Flouret,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Directeur Général,Lucien Guérin,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Président directeur général,Pierre de Roux,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Alfred Pose,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,André Bahuet,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Charles Farnier,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Laurent Schiaffino,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Louis Galicier,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Lucien Baizeau,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Lucien Bénard,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Mustapha Tamzali,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Paul de Thomasson,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Raymond Meynial,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Directeur Général Honoraire,L. Férasson,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire des comptes,Henri Cuvinot,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire des comptes,Moyse,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire du Gouvernement,M. Flouret,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Directeur Général,Lucien Guérin,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Président directeur général,Pierre de Roux,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Alfred Pose,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,André Bahuet,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Charles Farnier,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Laurent Schiaffino,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Louis Galicier,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Lucien Baizeau,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Lucien Bénard,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Mustapha Tamzali,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Paul de Thomasson,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Administrateur,Raymond Meynial,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Directeur Général Honoraire,L. Férasson,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire des comptes,Henri Cuvinot,1953
Banque industrielle de l'Afrique du Nord,https://dfih.fr/issuers/3583,Commissaire des comptes,Moyse,1953
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,Angelo Donati,1940
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,comte E. Rebaudengo,1940
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,comte S. Borletti di Arosio,1940
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,G. Morandi,1940
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,Paul Benoist,1940
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,V. Cattan,1940
banque italo-française de crédit,https://dfih.fr/issuers/11186,Commissaire des comptes,G. de Beauregard,1940
banque italo-française de crédit,https://dfih.fr/issuers/11186,Président,L. Scelsi,1945
banque italo-française de crédit,https://dfih.fr/issuers/11186,Vice-Président,G. Bassot,1945
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,A. Stoffel,1945
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,comte P. Prinetti-Castelletti,1945
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,E.-L. Wirz,1945
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,Fernand Bonnier de La Chapelle,1945
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,M. Bruggera,1945
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,S. Colombi,1945
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,Albert Nataf,1948
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,André Suchet,1948
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,E. Colin,1948
banque italo-française de crédit,https://dfih.fr/issuers/11186,Administrateur,R. Discours,1948
banque italo-française de crédit,https://dfih.fr/issuers/11186,Commissaire des comptes,Jacques Richet,1948
banque italo-française de crédit,https://dfih.fr/issuers/11186,Commissaire des comptes,Louis J. Rigal,1948
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Président,Charles Dollfus-Galline,1903
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Directeur,Maxime Pellé,1903
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Vice-Président,baron Robert de Nervo,1903
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Alphonse Parran,1903
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Dumont,1903
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Gustave Mirabaud,1903
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,John Roux,1903
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Laurans,1903
